RECORDING_SESSION_LABEL,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DURATION,CURRENT_SAC_END_TIME,CURRENT_SAC_INDEX,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_TIME,TRIAL_INDEX,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,TRIAL_LABEL
alcohol_04,2.62,97.03,FALSE,27,1828,2,154.16,4593208,1802,62,10,4591393,Trial: 62
alcohol_04,4.9,18.35,TRUE,267,2250,3,856.67,4593405,1984,62,10,4591393,Trial: 62
alcohol_04,4.82,123.59,FALSE,39,3039,4,230.92,4594408,3001,62,10,4591393,Trial: 62
alcohol_04,6.42,142.76,FALSE,45,3242,5,253.05,4594605,3198,62,10,4591393,Trial: 62
alcohol_04,2.28,99.35,FALSE,23,3447,6,166.17,4594830,3425,62,10,4591393,Trial: 62
alcohol_04,4.71,162.37,FALSE,29,3698,7,306.6,4595077,3670,62,10,4591393,Trial: 62
alcohol_04,0.77,24.69,FALSE,31,3923,8,126.54,4595296,3893,62,10,4591393,Trial: 62
alcohol_04,3.27,11.79,TRUE,277,4501,9,1499.63,4595652,4225,62,10,4591393,Trial: 62
alcohol_04,3.87,138.24,FALSE,28,4884,10,252.58,4596264,4857,62,10,4591393,Trial: 62
alcohol_04,0.93,54.51,FALSE,17,425,1,59.11,4596846,409,63,11,4596429,Trial: 63
alcohol_04,1.46,76.63,FALSE,19,1846,2,100.1,4598267,1828,63,11,4596429,Trial: 63
alcohol_04,5.35,130.46,FALSE,41,2094,3,248.52,4598497,2054,63,11,4596429,Trial: 63
alcohol_04,0.45,45.22,FALSE,10,2329,4,43.68,4598754,2320,63,11,4596429,Trial: 63
alcohol_04,3.24,115.71,FALSE,28,2524,5,196.29,4598939,2497,63,11,4596429,Trial: 63
alcohol_04,1.8,85.76,FALSE,21,2760,6,129.75,4599180,2740,63,11,4596429,Trial: 63
alcohol_04,1.51,65.6,FALSE,23,3222,7,112.22,4599639,3200,63,11,4596429,Trial: 63
alcohol_04,2.99,14.81,TRUE,202,3642,8,917.33,4600036,3441,63,11,4596429,Trial: 63
alcohol_04,6.42,20.46,TRUE,314,4403,9,1157.5,4600778,4090,63,11,4596429,Trial: 63
alcohol_04,5.67,149.14,FALSE,38,5183,10,270.2,4601589,5146,63,11,4596429,Trial: 63
alcohol_04,1.94,42.1,FALSE,46,6037,11,155.18,4602433,5992,63,11,4596429,Trial: 63
alcohol_04,0.46,46.13,FALSE,10,456,1,42.83,4602946,447,64,6,4602495,Trial: 64
alcohol_04,1.42,45.88,FALSE,31,1889,2,134.58,4604365,1859,64,6,4602495,Trial: 64
alcohol_04,3.47,12.48,TRUE,278,2532,3,1131.45,4604780,2255,64,6,4602495,Trial: 64
alcohol_04,3.74,143.74,FALSE,26,3210,4,240.26,4605693,3185,64,6,4602495,Trial: 64
alcohol_04,1.91,68.2,FALSE,28,3698,5,123.51,4606177,3671,64,6,4602495,Trial: 64
alcohol_04,4.05,134.88,FALSE,30,4090,6,238.57,4606569,4061,64,6,4602495,Trial: 64
alcohol_04,2.95,113.6,FALSE,26,155,1,198.93,4607220,130,65,11,4607077,Trial: 65
alcohol_04,1.59,79.26,FALSE,20,345,2,116.77,4607413,326,65,11,4607077,Trial: 65
alcohol_04,1.74,82.65,FALSE,21,540,3,116.54,4607608,520,65,11,4607077,Trial: 65
alcohol_04,5.13,134.95,FALSE,38,1987,4,251.98,4609041,1950,65,11,4607077,Trial: 65
alcohol_04,1.84,73.78,FALSE,25,2198,5,106.81,4609262,2174,65,11,4607077,Trial: 65
alcohol_04,3.77,99.08,FALSE,38,2399,6,162.29,4609452,2362,65,11,4607077,Trial: 65
alcohol_04,1.75,79.43,FALSE,22,2804,7,128.13,4609871,2783,65,11,4607077,Trial: 65
alcohol_04,7.07,133.37,FALSE,53,3299,8,282.68,4610339,3247,65,11,4607077,Trial: 65
alcohol_04,1.1,54.96,FALSE,20,3678,9,90.53,4610744,3659,65,11,4607077,Trial: 65
alcohol_04,1.04,5.79,TRUE,180,4021,10,1019.98,4610951,3842,65,11,4607077,Trial: 65
alcohol_04,0.97,44,FALSE,22,5069,11,96.08,4612133,5048,65,11,4607077,Trial: 65
alcohol_04,0.4,49.39,FALSE,8,372,1,41.03,4612704,365,66,5,4612335,Trial: 66
alcohol_04,3.96,106.93,FALSE,37,639,2,167.93,4612953,603,66,5,4612335,Trial: 66
alcohol_04,8.76,38.44,TRUE,228,2239,3,1027.3,4614388,2012,66,5,4612335,Trial: 66
alcohol_04,5.54,24.17,TRUE,229,2881,4,1016.35,4615014,2653,66,5,4612335,Trial: 66
alcohol_04,2.11,9.62,TRUE,219,4237,5,1109.44,4616378,4019,66,5,4612335,Trial: 66
alcohol_04,2.47,94.96,FALSE,26,372,1,159.09,4617076,347,67,7,4616717,Trial: 67
alcohol_04,6.58,126.55,FALSE,52,1881,2,331.59,4618563,1830,67,7,4616717,Trial: 67
alcohol_04,3.59,97.16,FALSE,37,2291,3,181.47,4618985,2255,67,7,4616717,Trial: 67
alcohol_04,2.99,119.58,FALSE,25,2485,4,189.3,4619191,2461,67,7,4616717,Trial: 67
alcohol_04,3.55,95.87,FALSE,37,2691,5,161.53,4619384,2655,67,7,4616717,Trial: 67
alcohol_04,2.1,95.44,FALSE,22,2905,6,135.91,4619612,2884,67,7,4616717,Trial: 67
alcohol_04,0.63,34.91,FALSE,18,3682,7,61.98,4620387,3665,67,7,4616717,Trial: 67
alcohol_04,1.34,67.23,FALSE,20,201,1,98.72,4621183,182,68,14,4620991,Trial: 68
alcohol_04,3.13,84.5,FALSE,37,423,2,149.16,4621390,387,68,14,4620991,Trial: 68
alcohol_04,3.58,132.5,FALSE,27,1809,3,220.63,4622788,1783,68,14,4620991,Trial: 68
alcohol_04,2.64,105.45,FALSE,25,2191,4,177.74,4623171,2167,68,14,4620991,Trial: 68
alcohol_04,0.45,45.45,FALSE,10,2450,5,45.15,4623437,2441,68,14,4620991,Trial: 68
alcohol_04,1.69,80.38,FALSE,21,2642,6,113.18,4623624,2622,68,14,4620991,Trial: 68
alcohol_04,1.22,76.36,FALSE,16,3029,7,87.12,4624012,3014,68,14,4620991,Trial: 68
alcohol_04,3.5,87.59,FALSE,40,3272,8,156.65,4624236,3233,68,14,4620991,Trial: 68
alcohol_04,3.9,95.06,FALSE,41,3474,9,158.48,4624438,3434,68,14,4620991,Trial: 68
alcohol_04,2.36,98.24,FALSE,24,3702,10,159.8,4624682,3679,68,14,4620991,Trial: 68
alcohol_04,2.3,95.73,FALSE,24,3887,11,165.76,4624867,3864,68,14,4620991,Trial: 68
alcohol_04,2.23,7.31,TRUE,305,4404,12,1124.51,4625117,4100,68,14,4620991,Trial: 68
alcohol_04,3.15,10.62,TRUE,297,4901,13,1403.35,4625623,4605,68,14,4620991,Trial: 68
alcohol_04,4.15,207.31,FALSE,20,5297,14,280.31,4626280,5278,68,14,4620991,Trial: 68
alcohol_04,2.73,97.5,FALSE,28,204,1,160.17,4626507,177,69,10,4626318,Trial: 69
alcohol_04,4.68,120.13,FALSE,39,475,2,245.94,4626769,437,69,10,4626318,Trial: 69
alcohol_04,5.99,171.13,FALSE,35,1836,3,314.31,4628135,1802,69,10,4626318,Trial: 69
alcohol_04,2.48,75.18,FALSE,33,2134,4,157.62,4628432,2102,69,10,4626318,Trial: 69
alcohol_04,0.83,69.26,FALSE,12,2413,5,67.82,4628726,2402,69,10,4626318,Trial: 69
alcohol_04,0.76,36.35,FALSE,21,2721,6,42.18,4629029,2701,69,10,4626318,Trial: 69
alcohol_04,1.01,59.38,FALSE,17,3138,7,65.9,4629448,3122,69,10,4626318,Trial: 69
alcohol_04,1.49,67.6,FALSE,22,3354,8,90.12,4629660,3333,69,10,4626318,Trial: 69
alcohol_04,2.51,96.51,FALSE,26,3675,9,158.47,4629980,3650,69,10,4626318,Trial: 69
alcohol_04,3.53,113.74,FALSE,31,3882,10,226.21,4630183,3852,69,10,4626318,Trial: 69
alcohol_04,1.47,73.64,FALSE,20,226,1,100.97,4630997,207,70,8,4630780,Trial: 70
alcohol_04,2.25,86.36,FALSE,26,1381,2,153.79,4632148,1356,70,8,4630780,Trial: 70
alcohol_04,5.29,146.93,FALSE,36,2359,3,262.58,4633118,2324,70,8,4630780,Trial: 70
alcohol_04,3.09,102.89,FALSE,30,2581,4,184.55,4633345,2552,70,8,4630780,Trial: 70
alcohol_04,4.91,125.83,FALSE,39,2814,5,240.92,4633570,2776,70,8,4630780,Trial: 70
alcohol_04,1.7,80.86,FALSE,21,3474,6,119.96,4634244,3454,70,8,4630780,Trial: 70
alcohol_04,0.65,24.23,FALSE,27,3748,7,93.56,4634510,3722,70,8,4630780,Trial: 70
alcohol_04,14.5,49,TRUE,296,4342,8,675.19,4635113,4047,70,8,4630780,Trial: 70
alcohol_04,1.71,61.15,FALSE,28,1670,1,137.67,4636948,1643,71,11,4635294,Trial: 71
alcohol_04,5.34,148.47,FALSE,36,1987,2,275.53,4637260,1952,71,11,4635294,Trial: 71
alcohol_04,5.32,132.89,FALSE,40,2202,3,254.25,4637472,2163,71,11,4635294,Trial: 71
alcohol_04,3.54,126.35,FALSE,28,2499,4,213.27,4637779,2472,71,11,4635294,Trial: 71
alcohol_04,6.18,137.27,FALSE,45,3020,5,240.9,4638284,2976,71,11,4635294,Trial: 71
alcohol_04,0.59,49.11,FALSE,12,3278,6,48.41,4638566,3267,71,11,4635294,Trial: 71
alcohol_04,3.41,87.38,FALSE,39,3525,7,165.46,4638793,3487,71,11,4635294,Trial: 71
alcohol_04,0.49,17.5,FALSE,28,3828,8,84.99,4639103,3801,71,11,4635294,Trial: 71
alcohol_04,4.05,14.56,TRUE,278,4289,9,1047.48,4639528,4012,71,11,4635294,Trial: 71
alcohol_04,2.42,9.01,TRUE,269,4738,10,1116.37,4639975,4470,71,11,4635294,Trial: 71
alcohol_04,5.04,119.94,FALSE,42,4966,11,312.55,4640235,4925,71,11,4635294,Trial: 71
alcohol_04,1.4,77.58,FALSE,18,372,1,97.96,4640826,355,72,6,4640462,Trial: 72
alcohol_04,1.95,72.15,FALSE,27,1797,2,141.37,4642244,1771,72,6,4640462,Trial: 72
alcohol_04,3.95,10.19,TRUE,388,2447,3,812.1,4642573,2060,72,6,4640462,Trial: 72
alcohol_04,0.57,47.41,FALSE,12,3192,4,50.3,4643648,3181,72,6,4640462,Trial: 72
alcohol_04,0.73,56.02,FALSE,13,3712,5,54.89,4644167,3700,72,6,4640462,Trial: 72
alcohol_04,1.14,4.37,TRUE,261,4230,6,1458.02,4644455,3970,72,6,4640462,Trial: 72
alcohol_04,1.28,67.46,FALSE,19,100,1,95.81,4644815,82,73,7,4644723,Trial: 73
alcohol_04,2.34,97.29,FALSE,24,340,2,154.98,4645052,317,73,7,4644723,Trial: 73
alcohol_04,3.39,116.82,FALSE,29,1826,3,218.21,4646535,1798,73,7,4644723,Trial: 73
alcohol_04,3.61,12.85,TRUE,281,2457,4,1299.97,4646928,2177,73,7,4644723,Trial: 73
alcohol_04,2.9,111.72,FALSE,26,2902,5,205.89,4647613,2877,73,7,4644723,Trial: 73
alcohol_04,4.08,116.45,FALSE,35,3165,6,219.84,4647868,3131,73,7,4644723,Trial: 73
alcohol_04,0.83,48.8,FALSE,17,3702,7,65.39,4648415,3686,73,7,4644723,Trial: 73
alcohol_04,0.63,33.37,FALSE,19,234,1,62.49,4649340,216,74,12,4649118,Trial: 74
alcohol_04,1.54,66.97,FALSE,23,467,2,92.75,4649572,445,74,12,4649118,Trial: 74
alcohol_04,23.93,71.87,TRUE,333,2281,3,931.66,4651387,1949,74,12,4649118,Trial: 74
alcohol_04,27.71,116.91,TRUE,237,2563,4,1205.36,4651475,2327,74,12,4649118,Trial: 74
alcohol_04,1.64,58.63,FALSE,28,2983,5,90.42,4652090,2956,74,12,4649118,Trial: 74
alcohol_04,0.88,55.11,FALSE,16,3247,6,60.93,4652356,3232,74,12,4649118,Trial: 74
alcohol_04,2.18,68,FALSE,32,3748,7,186.9,4652847,3717,74,12,4649118,Trial: 74
alcohol_04,0.45,49.57,FALSE,9,3925,8,42.03,4653039,3917,74,12,4649118,Trial: 74
alcohol_04,2.34,9.66,TRUE,242,4321,9,971.99,4653221,4080,74,12,4649118,Trial: 74
alcohol_04,1.24,51.73,FALSE,24,4501,10,117.13,4653606,4478,74,12,4649118,Trial: 74
alcohol_04,1.06,4.14,TRUE,256,5198,11,1425.53,4654086,4943,74,12,4649118,Trial: 74
alcohol_04,0.74,43.81,FALSE,17,5628,12,61.18,4654735,5612,74,12,4649118,Trial: 74
alcohol_04,0.7,41.24,FALSE,17,186,1,57,4655681,170,75,7,4655506,Trial: 75
alcohol_04,1.8,69.37,FALSE,26,564,2,93.22,4656055,539,75,7,4655506,Trial: 75
alcohol_04,7.19,128.31,FALSE,56,1980,3,259.53,4657446,1925,75,7,4655506,Trial: 75
alcohol_04,3.01,94.15,FALSE,32,2171,4,164.36,4657658,2140,75,7,4655506,Trial: 75
alcohol_04,13.72,55.08,TRUE,249,2773,5,1132.41,4658219,2525,75,7,4655506,Trial: 75
alcohol_04,1.98,61.92,FALSE,32,3194,6,176.34,4658680,3163,75,7,4655506,Trial: 75
alcohol_04,1.26,66.11,FALSE,19,3681,7,83.24,4659177,3663,75,7,4655506,Trial: 75
alcohol_04,1.66,75.62,FALSE,22,306,1,118.08,4660166,285,76,6,4659870,Trial: 76
alcohol_04,4.25,124.85,FALSE,34,1880,2,214.62,4661731,1847,76,6,4659870,Trial: 76
alcohol_04,10.72,33.4,TRUE,321,2566,3,778.97,4662163,2246,76,6,4659870,Trial: 76
alcohol_04,2.91,107.84,FALSE,27,3729,4,204.52,4663586,3703,76,6,4659870,Trial: 76
alcohol_04,4.37,140.89,FALSE,31,4064,5,266.51,4663918,4034,76,6,4659870,Trial: 76
alcohol_04,4.37,79.47,FALSE,55,4773,6,282.89,4664603,4719,76,6,4659870,Trial: 76
alcohol_04,2.55,110.96,FALSE,23,482,1,174.76,4665145,460,77,6,4664673,Trial: 77
alcohol_04,11.86,194.45,FALSE,61,1349,2,322.97,4665992,1289,77,6,4664673,Trial: 77
alcohol_04,4.04,12.96,TRUE,312,2275,3,685.24,4666663,1964,77,6,4664673,Trial: 77
alcohol_04,3.89,121.5,FALSE,32,2875,4,223.55,4667531,2844,77,6,4664673,Trial: 77
alcohol_04,3.15,15.68,TRUE,201,3624,5,899.24,4668133,3424,77,6,4664673,Trial: 77
alcohol_04,2.49,103.84,FALSE,24,3769,6,174.92,4668430,3746,77,6,4664673,Trial: 77
alcohol_04,1.86,84.39,FALSE,22,170,1,134.3,4669218,149,78,11,4669058,Trial: 78
alcohol_04,1.89,90.02,FALSE,21,379,2,141.31,4669428,359,78,11,4669058,Trial: 78
alcohol_04,3.89,102.43,FALSE,38,615,3,201.36,4669648,578,78,11,4669058,Trial: 78
alcohol_04,4.73,121.33,FALSE,39,829,4,224.45,4669863,791,78,11,4669058,Trial: 78
alcohol_04,16.96,212.01,FALSE,80,1340,5,367.82,4670336,1261,78,11,4669058,Trial: 78
alcohol_04,11.94,202.32,FALSE,59,1573,6,386.23,4670590,1515,78,11,4669058,Trial: 78
alcohol_04,16.39,61.14,TRUE,268,2271,7,1519.8,4671093,2004,78,11,4669058,Trial: 78
alcohol_04,7.21,160.24,FALSE,45,2914,8,292.08,4671943,2870,78,11,4669058,Trial: 78
alcohol_04,2.14,61.04,FALSE,35,3299,9,105.68,4672332,3265,78,11,4669058,Trial: 78
alcohol_04,5.96,24.02,TRUE,248,3623,10,991.91,4672471,3376,78,11,4669058,Trial: 78
alcohol_04,0.98,51.36,FALSE,19,3890,11,66.66,4672938,3872,78,11,4669058,Trial: 78
alcohol_04,1.37,62.19,FALSE,22,187,1,94.62,4673619,166,79,7,4673443,Trial: 79
alcohol_04,6.4,148.86,FALSE,43,411,2,292.73,4673827,369,79,7,4673443,Trial: 79
alcohol_04,6.46,24.11,TRUE,268,2256,3,1588.32,4675458,1989,79,7,4673443,Trial: 79
alcohol_04,5.8,161.01,FALSE,36,2802,4,319.22,4676225,2767,79,7,4673443,Trial: 79
alcohol_04,4.71,156.99,FALSE,30,3094,5,285.51,4676522,3065,79,7,4673443,Trial: 79
alcohol_04,3.2,88.93,FALSE,36,3695,6,254.79,4677116,3660,79,7,4673443,Trial: 79
alcohol_04,6.87,24.36,TRUE,282,4200,7,1138.42,4677578,3919,79,7,4673443,Trial: 79
alcohol_04,12.15,199.13,FALSE,61,375,1,338.28,4678397,315,80,8,4678066,Trial: 80
alcohol_04,3.49,124.77,FALSE,28,1630,2,224.94,4679683,1603,80,8,4678066,Trial: 80
alcohol_04,9.79,29.84,TRUE,328,2271,3,1098.61,4680304,1944,80,8,4678066,Trial: 80
alcohol_04,6.14,142.86,FALSE,43,2901,4,246.44,4680940,2859,80,8,4678066,Trial: 80
alcohol_04,3.98,110.46,FALSE,36,3169,5,209.38,4681212,3134,80,8,4678066,Trial: 80
alcohol_04,0.29,11.28,FALSE,26,3714,6,70.07,4681761,3689,80,8,4678066,Trial: 80
alcohol_04,4.51,13.79,TRUE,327,4324,7,452.39,4682121,3998,80,8,4678066,Trial: 80
alcohol_04,4.96,90.13,FALSE,55,4463,8,286.23,4682489,4409,80,8,4678066,Trial: 80
alcohol_04,3.43,95.39,FALSE,36,376,1,182.43,4682915,341,81,8,4682561,Trial: 81
alcohol_04,3.81,122.78,FALSE,31,1791,2,235.53,4684335,1761,81,8,4682561,Trial: 81
alcohol_04,5.91,20.68,TRUE,286,2261,3,1027.14,4684579,1976,81,8,4682561,Trial: 81
alcohol_04,4.5,121.53,FALSE,37,3094,4,235.61,4685633,3058,81,8,4682561,Trial: 81
alcohol_04,2.2,95.71,FALSE,23,3540,5,158.37,4686091,3518,81,8,4682561,Trial: 81
alcohol_04,1.35,67.59,FALSE,20,3774,6,89.41,4686325,3755,81,8,4682561,Trial: 81
alcohol_04,4,13.57,TRUE,295,4353,7,1207.49,4686647,4059,81,8,4682561,Trial: 81
alcohol_04,0.73,2.52,TRUE,290,4943,8,987.82,4687248,4654,81,8,4682561,Trial: 81
alcohol_04,3.1,119.26,FALSE,26,48,1,227.16,4687622,23,82,10,4687586,Trial: 82
alcohol_04,3.97,110.15,FALSE,36,329,2,201.36,4687893,294,82,10,4687586,Trial: 82
alcohol_04,7.79,149.77,FALSE,52,782,3,343.43,4688332,731,82,10,4687586,Trial: 82
alcohol_04,1.06,35.43,FALSE,30,1104,4,130.08,4688671,1075,82,10,4687586,Trial: 82
alcohol_04,3.33,118.84,FALSE,28,2014,5,215.59,4689587,1987,82,10,4687586,Trial: 82
alcohol_04,11.3,54.59,TRUE,207,2614,6,1515.42,4690187,2408,82,10,4687586,Trial: 82
alcohol_04,2.33,80.19,FALSE,29,2881,7,152.21,4690452,2853,82,10,4687586,Trial: 82
alcohol_04,3.96,127.88,FALSE,31,3207,8,228.81,4690776,3177,82,10,4687586,Trial: 82
alcohol_04,2.04,88.67,FALSE,23,3727,9,140.81,4691302,3705,82,10,4687586,Trial: 82
alcohol_04,6.99,139.8,FALSE,50,4026,10,333.72,4691578,3977,82,10,4687586,Trial: 82
alcohol_04,10.2,196.13,FALSE,52,312,1,326.44,4692358,261,83,10,4692081,Trial: 83
alcohol_04,3.26,125.24,FALSE,26,1824,2,215.05,4693892,1799,83,10,4692081,Trial: 83
alcohol_04,4.09,97.33,FALSE,42,2319,3,189.5,4694372,2278,83,10,4692081,Trial: 83
alcohol_04,1.62,73.57,FALSE,22,2612,4,131.36,4694682,2591,83,10,4692081,Trial: 83
alcohol_04,1.79,74.46,FALSE,24,3181,5,143.1,4695251,3158,83,10,4692081,Trial: 83
alcohol_04,1.61,80.33,FALSE,20,3399,6,112.19,4695471,3380,83,10,4692081,Trial: 83
alcohol_04,1.24,65.36,FALSE,19,3705,7,87.11,4695777,3687,83,10,4692081,Trial: 83
alcohol_04,1.82,6.92,TRUE,263,4124,8,957.29,4695969,3862,83,10,4692081,Trial: 83
alcohol_04,2.1,8.77,TRUE,240,4414,9,1305.44,4696283,4175,83,10,4692081,Trial: 83
alcohol_04,1.3,27.09,FALSE,48,4704,10,124.15,4696749,4657,83,10,4692081,Trial: 83
alcohol_04,7.16,135.03,FALSE,53,497,1,306.4,4697276,445,84,11,4696816,Trial: 84
alcohol_04,4.52,136.84,FALSE,33,725,2,261.37,4697523,693,84,11,4696816,Trial: 84
alcohol_04,15.64,205.79,FALSE,76,1505,3,373.26,4698280,1430,84,11,4696816,Trial: 84
alcohol_04,2.25,107.17,FALSE,21,1997,4,154.49,4698804,1977,84,11,4696816,Trial: 84
alcohol_04,5.64,128.2,FALSE,44,2210,5,229.04,4698996,2167,84,11,4696816,Trial: 84
alcohol_04,0.72,31.15,FALSE,23,2435,6,75.46,4699237,2413,84,11,4696816,Trial: 84
alcohol_04,1.36,61.67,FALSE,22,2740,7,103.48,4699545,2719,84,11,4696816,Trial: 84
alcohol_04,3.08,123.35,FALSE,25,2981,8,205.78,4699786,2957,84,11,4696816,Trial: 84
alcohol_04,0.45,22.29,FALSE,20,3699,9,58.81,4700501,3680,84,11,4696816,Trial: 84
alcohol_04,5.6,151.32,FALSE,37,4064,10,302.53,4700859,4028,84,11,4696816,Trial: 84
alcohol_04,4.42,129.91,FALSE,34,5312,11,246.56,4702109,5279,84,11,4696816,Trial: 84
alcohol_04,1.18,69.65,FALSE,17,361,1,83.49,4702687,345,85,11,4702334,Trial: 85
alcohol_04,1.67,88.09,FALSE,19,2232,2,122.42,4704559,2214,85,11,4702334,Trial: 85
alcohol_04,8.25,137.5,FALSE,60,2497,3,260.38,4704787,2438,85,11,4702334,Trial: 85
alcohol_04,2.87,119.76,FALSE,24,2833,4,191.2,4705157,2810,85,11,4702334,Trial: 85
alcohol_04,1.03,16.07,FALSE,64,2928,5,127,4705216,2865,85,11,4702334,Trial: 85
alcohol_04,1.86,84.35,FALSE,22,3038,6,124.82,4705361,3017,85,11,4702334,Trial: 85
alcohol_04,3.76,110.71,FALSE,34,3257,7,203.71,4705571,3224,85,11,4702334,Trial: 85
alcohol_04,3.49,102.55,FALSE,34,3510,8,185.1,4705823,3477,85,11,4702334,Trial: 85
alcohol_04,0.61,33.91,FALSE,18,3725,9,59.83,4706047,3708,85,11,4702334,Trial: 85
alcohol_04,1.62,5.97,TRUE,271,4451,10,1346.5,4706710,4181,85,11,4702334,Trial: 85
alcohol_04,7,175.05,FALSE,40,4684,11,310,4706996,4645,85,11,4702334,Trial: 85
alcohol_04,1.44,71.99,FALSE,20,421,1,103.88,4708652,402,86,7,4708241,Trial: 86
alcohol_04,10.82,230.14,FALSE,47,793,2,378.95,4709004,747,86,7,4708241,Trial: 86
alcohol_04,2.15,6.11,TRUE,352,2440,3,563.61,4710377,2089,86,7,4708241,Trial: 86
alcohol_04,7.62,149.48,FALSE,51,2601,4,303.78,4710807,2551,86,7,4708241,Trial: 86
alcohol_04,3.5,97.29,FALSE,36,3164,5,178.8,4711382,3129,86,7,4708241,Trial: 86
alcohol_04,3.43,114.39,FALSE,30,3666,6,203.13,4711891,3637,86,7,4708241,Trial: 86
alcohol_04,3.11,62.28,FALSE,50,4835,7,191.14,4713040,4786,86,7,4708241,Trial: 86
alcohol_04,0.8,42.3,FALSE,19,175,1,52.7,4713269,157,87,9,4713107,Trial: 87
alcohol_04,2.75,86.04,FALSE,32,415,2,133.59,4713502,384,87,9,4713107,Trial: 87
alcohol_04,2.8,100.04,FALSE,28,1837,3,182.27,4714930,1810,87,9,4713107,Trial: 87
alcohol_04,5.07,18.3,TRUE,277,2280,4,1425.99,4715142,2004,87,9,4713107,Trial: 87
alcohol_04,1.61,70.06,FALSE,23,3357,5,98.51,4716452,3335,87,9,4713107,Trial: 87
alcohol_04,2.2,87.96,FALSE,25,3615,6,151.04,4716710,3591,87,9,4713107,Trial: 87
alcohol_04,0.95,33.96,FALSE,28,3848,7,99.7,4716937,3821,87,9,4713107,Trial: 87
alcohol_04,4.85,15.7,TRUE,309,4319,8,1536.74,4717145,4011,87,9,4713107,Trial: 87
alcohol_04,1.28,6.72,TRUE,190,4703,9,367.03,4717691,4514,87,9,4713107,Trial: 87
alcohol_04,.,.,TRUE,83,83,1,781.41,4717875,1,88,12,4717838,Trial: 88
alcohol_04,3.95,116.24,FALSE,34,382,2,225.05,4718199,349,88,12,4717838,Trial: 88
alcohol_04,6.11,156.63,FALSE,39,734,3,326.14,4718549,696,88,12,4717838,Trial: 88
alcohol_04,9.69,172.99,FALSE,56,1505,4,350.48,4719305,1450,88,12,4717838,Trial: 88
alcohol_04,3.61,144.48,FALSE,25,2006,5,232.7,4719832,1982,88,12,4717838,Trial: 88
alcohol_04,1.98,89.99,FALSE,22,2254,6,132.96,4720082,2233,88,12,4717838,Trial: 88
alcohol_04,2.21,66.96,FALSE,33,2819,7,97.53,4720635,2787,88,12,4717838,Trial: 88
alcohol_04,1.73,75.02,FALSE,23,2994,8,102.06,4720819,2972,88,12,4717838,Trial: 88
alcohol_04,2.42,105.26,FALSE,23,3206,9,167.4,4721034,3184,88,12,4717838,Trial: 88
alcohol_04,0.73,52.25,FALSE,14,3461,10,56.57,4721293,3448,88,12,4717838,Trial: 88
alcohol_04,1.27,57.75,FALSE,22,3673,11,103.01,4721500,3652,88,12,4717838,Trial: 88
alcohol_04,3.64,130.02,FALSE,28,3932,12,240.91,4721757,3905,88,12,4717838,Trial: 88
alcohol_04,2.7,117.32,FALSE,23,296,1,175.51,4722636,274,89,9,4722350,Trial: 89
alcohol_04,1.31,62.47,FALSE,21,512,2,86.27,4722851,492,89,9,4722350,Trial: 89
alcohol_04,10.59,189.09,FALSE,56,1318,3,331.63,4723632,1263,89,9,4722350,Trial: 89
alcohol_04,3.39,102.64,FALSE,33,2520,4,185.8,4724850,2488,89,9,4722350,Trial: 89
alcohol_04,0.41,25.9,FALSE,16,3371,5,39.87,4725710,3356,89,9,4722350,Trial: 89
alcohol_04,0.85,47.33,FALSE,18,3601,6,60.54,4725940,3584,89,9,4722350,Trial: 89
alcohol_04,2.89,106.88,FALSE,27,3795,7,173.8,4726131,3769,89,9,4722350,Trial: 89
alcohol_04,2.37,73.95,FALSE,32,4269,8,198.1,4726601,4238,89,9,4722350,Trial: 89
alcohol_04,2.23,93.02,FALSE,24,4642,9,164.65,4726981,4619,89,9,4722350,Trial: 89
alcohol_04,2,91.03,FALSE,22,393,1,135.21,4727439,372,90,8,4727056,Trial: 90
alcohol_04,1.47,77.45,FALSE,19,611,2,106.6,4727659,593,90,8,4727056,Trial: 90
alcohol_04,3.09,114.63,FALSE,27,1830,3,196.77,4728873,1804,90,8,4727056,Trial: 90
alcohol_04,2.12,92.39,FALSE,23,2128,4,145.74,4729174,2106,90,8,4727056,Trial: 90
alcohol_04,1.51,5.5,TRUE,274,3032,5,1284.37,4729839,2759,90,8,4727056,Trial: 90
alcohol_04,0.62,34.61,FALSE,18,3441,6,56.01,4730485,3424,90,8,4727056,Trial: 90
alcohol_04,0.94,62.98,FALSE,15,3683,7,73.05,4730732,3669,90,8,4727056,Trial: 90
alcohol_04,2.02,7.02,TRUE,287,4261,8,1415.37,4731261,3975,90,8,4727056,Trial: 90
alcohol_04,2,95.07,FALSE,21,351,1,140.37,4732051,331,91,3,4731710,Trial: 91
alcohol_04,4.69,142.11,FALSE,33,1834,2,269.3,4733526,1802,91,3,4731710,Trial: 91
alcohol_04,3.63,1.69,TRUE,2152,4277,3,844.1,4733867,2126,91,3,4731710,Trial: 91
alcohol_04,.,.,TRUE,2459,2459,1,229.87,4738472,1,92,4,4736017,Trial: 92
